,book_no,title,view,category,book_id,0,1,2,3,4,5,6,7
861,861,Succubus Shadows (Georgina Kincaid #5),"(4,240 view)",romance,book_4_105,0.1512267343485618,0.1402284263959391,0.07818668922729838,0.2347010716300057,0.06436830231246476,0.07508460236886634,0.1503807106598985,0.1058234630569656
862,862,Succubus Revealed (Georgina Kincaid #6),"(3,779 view)",romance,book_4_106,0.09382233796296297,0.15574363425925927,0.10713252314814817,0.17194733796296294,0.11928530092592593,0.1809172453703704,0.08427372685185185,0.08687789351851853
863,863,Night World : Black Dawn (Night World #8),"(2,967 view)",romance,book_4_107,0.06233850129198967,0.1225452196382429,0.3445090439276486,0.02900516795865633,0.2724160206718346,0.07629198966408267,0.038049095607235135,0.05484496124031008
864,864,Night Creature: Blue Moon (Nightcreature #1),"(13,847 view)",romance,book_4_108,0.10281385281385284,0.20930735930735933,0.07712842712842714,0.1824675324675325,0.11233766233766236,0.19632034632034634,0.05202020202020203,0.06760461760461761
865,865,Night Creature: Hunter's Moon (Nightcreature #2),"(8,207 view)",romance,book_4_109,0.07097989949748744,0.03217476270240089,0.6446817420435511,0.033849804578447794,0.04306253489670575,0.08689279731993299,0.033012283640424335,0.055346175321049684
866,866,Night Creature: Dark Moon (Nightcreature #3),"(6,004 view)",romance,book_4_110,0.15091916734252506,0.18417139767504734,0.05683968640173021,0.07549337658826713,0.04170045958367127,0.16038118410381186,0.2701405785347392,0.06035414977020818
867,867,Night Creature: Crescent Moon (Nightcreature #4),"(6,391 view)",romance,book_4_111,0.09766153014328197,0.06954582319545823,0.03629359286293593,0.1087456069207894,0.1841713976750473,0.22364152473641524,0.12118140037848067,0.15875912408759124
868,868,The Secret Circle: The Captive (The Secret Circle #2),"(3,461 view)",romance,book_4_112,0.13218629076838034,0.09017412935323384,0.06557490326147045,0.04567440574903262,0.09376727473742402,0.2836511885019348,0.13826699834162526,0.15070480928689886
869,869,The Secret Circle: The Hunt (The Secret Circle #5),"(4,166 view)",romance,book_4_113,0.3174499564838991,0.038366695677400635,0.1187264287786481,0.053162170002901084,0.03923701769654772,0.19763562518131708,0.09232666086451988,0.14309544531476645
870,870,Vampire Sunrise (Delilah Street #3),"(3,335 view)",romance,book_4_114,0.08601922533220245,0.2695080576759967,0.03965224766751485,0.07075204975968337,0.05209216850438225,0.18497314108001134,0.16603053435114504,0.1309725756290642
871,871,Silver Zombie (Delilah Street #4),"(2,952 view)",romance,book_4_115,0.14564043209876545,0.10577417695473253,0.06642232510288065,0.08134002057613167,0.20299639917695472,0.1777906378600823,0.09239969135802467,0.127636316872428
872,872,A Little Night Magic (Nodaway Falls #1),"(7,811 view)",romance,book_4_116,0.1375968992248062,0.1996124031007752,0.15913006029285098,0.1866925064599483,0.10371805914441573,0.13558713752512205,0.02792133218489808,0.04974160206718346
873,873,The Warlord Wants Forever (Immortals After Dark #1),"(38,796 view)",romance,book_4_117,0.0699660928534168,0.3500912884715702,0.10622065727699533,0.08431142410015649,0.06396713615023474,0.17768648930620762,0.0798774126238915,0.06787949921752738
874,874,Refugee (The Captive #3),"(6,147 view)",romance,book_4_118,0.07413974257945889,0.18735224586288413,0.046821644339374836,0.06231941161019175,0.4116758602574205,0.06468347780404518,0.11879432624113476,0.03421329130548989
875,875,A Girl's Guide to Vampires (Dark Ones #1),"(6,143 view)",romance,book_4_119,0.344225315803042,0.07353699407063677,0.0745681876772364,0.14675174013921113,0.05523330755349317,0.11581593194122194,0.06580304202113947,0.12406548079401908
876,876,Dead as a Doornail (Sookie Stackhouse #5),"(2,982 view)",romance,book_4_120,0.2006704980842912,0.07396004378763,0.04850848385331145,0.28003557744937063,0.20285987958401755,0.03810892172961139,0.06876026272577998,0.08709633278598798
877,877,Definitely Dead (Sookie Stackhouse #6),"(3,467 view)",romance,book_4_121,0.08711814003784805,0.10712354690456878,0.09766153014328194,0.04818869964855365,0.2971749121384157,0.030616382806163817,0.2666261151662611,0.06549067315490671
878,878,All Together Dead (Sookie Stackhouse #7),"(3,087 view)",romance,book_4_122,0.041366906474820136,0.07840394351185719,0.17752464694910738,0.044830802025046634,0.2068345323741007,0.07307487343458567,0.2737143618438582,0.10424993338662404
879,879,From Dead to Worse (Sookie Stackhouse #8),"(3,613 view)",romance,book_4_123,0.08180076628352491,0.0871647509578544,0.1098978288633461,0.08180076628352491,0.4404214559386973,0.06289910600255427,0.05574712643678161,0.08026819923371648
880,880,Dead and Gone (Sookie Stackhouse #9),"(3,641 view)",romance,book_4_124,0.05275730275730275,0.1704204204204204,0.09616434616434616,0.04047229047229047,0.06586131586131586,0.05166530166530167,0.4264946764946765,0.09616434616434616
881,881,Dead in the Family (Sookie Stackhouse #10),"(3,316 view)",romance,book_4_125,0.04412972085385879,0.2931718664477285,0.07450738916256157,0.05425561029009305,0.3629584017515052,0.036740558292282434,0.10515873015873016,0.029077723043240286
882,882,Dead Reckoning (Sookie Stackhouse #11),"(3,513 view)",romance,book_4_126,0.02719638242894057,0.292312661498708,0.1088501291989664,0.08714470284237726,0.22487080103359167,0.02926356589147287,0.1592377260981912,0.07112403100775194
883,883,Wolfsbane and Mistletoe,"(3,740 view)",romance,book_4_127,0.04093215811965812,0.1971821581196581,0.3547676282051282,0.05081463675213675,0.16112446581196582,0.06229967948717949,0.09248130341880342,0.04039797008547009
884,884,Sex and the Single Vampire (Dark Ones #2),"(7,553 view)",romance,book_4_128,0.03595935603061494,0.04915544998680391,0.4877936130905252,0.02329110583267353,0.05153074689891792,0.0504750593824228,0.17055951438374242,0.13123515439429928
885,885,"Sex, Lies and Vampires (Dark Ones #3)","(4,809 view)",romance,book_4_129,0.06988590057049715,0.034297745177940785,0.16333876663950014,0.0889024721543059,0.13617223580548765,0.07287421896223853,0.3730643846780766,0.06146427601195328
886,886,Even Vampires Get the Blues (Dark Ones #4),"(4,088 view)",romance,book_4_130,0.07748199588477367,0.03375771604938271,0.4393647119341564,0.031700102880658436,0.10603137860082304,0.03375771604938271,0.18113425925925927,0.09677211934156378
887,887,The Last of the Red Hot Vampires (Dark Ones #5),"(4,017 view)",romance,book_4_131,0.0396286231884058,0.07404891304347826,0.19482185990338166,0.03872282608695652,0.1507397342995169,0.05623490338164251,0.3726600241545894,0.07314311594202899
888,888,Zen and the Art of Vampires (Dark Ones #6),"(3,966 view)",romance,book_4_132,0.05898221055701371,0.040609507144940216,0.2744969378827647,0.05781568970545349,0.060731991834354036,0.1173082531350248,0.1619276757072033,0.2281277340332459
889,889,"Crouching Vampire, Hidden Fang (Dark Ones #7)","(3,724 view)",romance,book_4_133,0.07387845592070942,0.047013562858633284,0.3433098591549296,0.04049295774647888,0.1758607198748044,0.04362284820031299,0.1669926969222744,0.10882889932185706
890,890,Darker Angels (The Black Sun's Daughter #2),"(3,680 view)",romance,book_4_134,0.36030144494270055,0.028462879920279027,0.051382660687593416,0.16473592426507225,0.06134778276033881,0.1522795216741405,0.07679372197309417,0.10469606377678127
891,891,Heart of the Dragon (Atlantis #1),"(21,981 view)",romance,book_4_135,0.0611111111111111,0.06352074966532796,0.04825970548862114,0.04986613119143239,0.1007362784471218,0.17088353413654614,0.3090361445783132,0.19658634538152608
892,892,Jewel of Atlantis (Atlantis #2),"(12,450 view)",romance,book_4_136,0.08178263214670982,0.19100593311758365,0.1095604099244876,0.055353290183387284,0.11117853290183388,0.06317421790722763,0.3436488673139159,0.044296116504854384
893,893,The Nymph King (Atlantis #3),"(59,704 view)",romance,book_4_137,0.06433876035418454,0.06376749500142817,0.24314481576692376,0.043201942302199384,0.28713224792916314,0.1286061125392745,0.1171808054841474,0.05262782062267924
894,894,The Vampire's Bride (Atlantis #4),"(14,763 view)",romance,book_4_138,0.0922299027137737,0.049987199180747566,0.17799539170506914,0.07533282130056325,0.2043650793650794,0.27937788018433185,0.042562724014336924,0.07814900153609833
895,895,The Amazon's Curse (Atlantis #5),"(5,515 view)",romance,book_4_139,0.05018674136321195,0.060457516339869274,0.0498755057578587,0.06668222844693432,0.07197323373793962,0.5615468409586056,0.07321817615935262,0.06605975723622783
896,896,The Darkest Fire (Lords of the Underworld  #0.5),"(9,865 view)",romance,book_4_140,0.05398193760262726,0.02743568691844554,0.3046661193212917,0.1100848385331144,0.17768199233716475,0.08627531472359057,0.14566228790366725,0.09421182266009852
897,897,The Darkest Night (Lords of the Underworld  #1),"(15,060 view)",romance,book_4_141,0.05484496124031008,0.054586563307493535,0.12383720930232557,0.1584625322997416,0.1122093023255814,0.22125322997416025,0.2339147286821705,0.04089147286821705
898,898,The Darkest Kiss (Lords of the Underworld  #2),"(10,642 view)",romance,book_4_142,0.19095576619273305,0.02639547130068457,0.43503159557661936,0.03982359136387573,0.04166666666666667,0.08432069510268564,0.10433122696155872,0.07747498683517642
899,899,The Darkest Pleasure (Lords of the Underworld  #3),"(28,329 view)",romance,book_4_143,0.04727352682497801,0.10620052770448547,0.04844620345939607,0.045807681031955434,0.14665787159190852,0.061638815596599235,0.4248754031075931,0.11909997068308414
900,900,Playing With Fire (Tales of an Extraordinary Girl #1),"(8,395 view)",romance,book_4_144,0.047200799771493857,0.05548414738646101,0.1003284775778349,0.046343901742359334,0.10461296772350756,0.10718366181091116,0.457369323050557,0.08147672093687518
901,901,Twice as Hot (Tales of an Extraordinary Girl #2),"(7,155 view)",romance,book_4_145,0.04103821015585722,0.10664906988436398,0.025201106083459025,0.11368778280542985,0.08352187028657616,0.3964932126696832,0.1131850175967823,0.12022373051784815
902,902,Animal Instincts,"(8,627 view)",romance,book_4_146,0.04537308569566634,0.12422613229064842,0.060687520364939726,0.055474095796676434,0.06850765721733464,0.2066634082763115,0.33927989573150863,0.0997882046269143
903,903,Heart of the Wolf (Heart of the Wolf #1),"(30,596 view)",romance,book_4_147,0.053652968036529684,0.053652968036529684,0.09200913242009133,0.06126331811263318,0.0819634703196347,0.1169710806697108,0.2433028919330289,0.2971841704718417
904,904,Destiny of the Wolf (Heart of the Wolf #2),"(37,938 view)",romance,book_4_148,0.06054512957998213,0.10701519213583556,0.12459040810247245,0.046544533809949364,0.3557491808162049,0.07901400059577003,0.16182603515043192,0.06471551980935357
905,905,To Tempt the Wolf (Heart of the Wolf #3),"(21,726 view)",romance,book_4_149,0.06715425531914894,0.026965130023640663,0.0907949172576832,0.04469562647754137,0.3020833333333333,0.2228871158392435,0.06744976359338062,0.17796985815602834
906,906,Legend of the White Wolf (Heart of the Wolf #4),"(12,477 view)",romance,book_4_150,0.07183159722222222,0.3079427083333333,0.045500578703703706,0.2251880787037037,0.050708912037037035,0.130859375,0.03797743055555555,0.12999131944444445
907,907,Seduced by the Wolf (Heart of the Wolf #5),"(25,001 view)",romance,book_4_151,0.1023516414141414,0.18757891414141412,0.06352588383838384,0.11403093434343435,0.1329703282828283,0.23650568181818185,0.0436395202020202,0.11939709595959595
908,908,Wolf Fever (Heart of the Wolf #6),"(19,565 view)",romance,book_4_152,0.031430745814307465,0.2445205479452055,0.0378234398782344,0.29566210045662106,0.0515220700152207,0.2539573820395738,0.039954337899543384,0.045129375951293765
909,909,Heart of the Highland Wolf (Heart of the Wolf #7),"(16,788 view)",romance,book_4_153,0.033295281582952814,0.05460426179604262,0.30853627600202943,0.03583206494165398,0.08200152207001522,0.0589167935058346,0.2664256722475901,0.1603881278538813
910,910,Dreaming of the Wolf (Heart of the Wolf #8),"(14,284 view)",romance,book_4_154,0.05365200225606317,0.20057811618725324,0.0908770445572476,0.049421883812746766,0.041525662718556115,0.07423857868020305,0.3130992667794698,0.17660744500846026
911,911,A SEAL in Wolf's Clothing (Heart of the Wolf #9),"(14,890 view)",romance,book_4_155,0.04864465915190553,0.4047906602254429,0.26039989264626945,0.03576221148684917,0.1036634460547504,0.04435050993022008,0.05481749865807837,0.04757112184648417
912,912,A Howl for a Highlander (Heart of the Wolf #10),"(12,512 view)",romance,book_4_156,0.08206783092887876,0.14078714249557076,0.045874462161478106,0.07751202227284233,0.4961402176664136,0.06283219438116933,0.037522146292077965,0.057263983801569225
913,913,A Highland Werewolf Wedding (Heart of the Wolf #11),"(17,502 view)",romance,book_4_157,0.16607843137254902,0.14202614379084968,0.03901960784313725,0.11901960784313725,0.04581699346405229,0.2330065359477124,0.07483660130718954,0.18019607843137256
914,914,A SEAL Wolf Christmas (Heart of the Wolf #12),"(10,514 view)",romance,book_4_158,0.13765576323987538,0.05250519210799585,0.05743769470404984,0.22644080996884736,0.26148753894080995,0.13402128764278298,0.08625389408099689,0.044197819314641736
915,915,The Becoming (Anna Strong Chronicles #1),"(8,972 view)",romance,book_4_159,0.031844344344344334,0.13119369369369369,0.04836086086086086,0.05661911911911913,0.05887137137137138,0.4640265265265266,0.052615115115115116,0.15646896896896895
916,916,Blood Drive (Anna Strong Chronicles #2),"(6,490 view)",romance,book_4_160,0.0623139880952381,0.1570560515873016,0.06529017857142858,0.09306795634920637,0.05189732142857143,0.4115203373015873,0.10522073412698413,0.053633432539682536
917,917,The Watcher (Anna Strong Chronicles #3),"(7,321 view)",romance,book_4_161,0.08401920438957476,0.10185185185185183,0.10377229080932784,0.2003429355281207,0.2181755829903978,0.08758573388203017,0.048079561042524005,0.15617283950617286
918,918,Chosen (Anna Strong Chronicles #6),"(5,851 view)",romance,book_4_162,0.14319343556631692,0.029661016949152543,0.5101560398170568,0.119787463007802,0.0501076136669357,0.04768630616088243,0.024818401937046004,0.07458972289480764
919,919,Haunted (Anna Strong Chronicles #8),"(3,090 view)",romance,book_4_163,0.12151949085123308,0.050450808804030765,0.14777247414478914,0.0684831609652612,0.09287987271280827,0.3222619994696367,0.07352161230442854,0.12311058074781225
920,920,Cloud City (Anna Strong Chronicles #9),"(2,895 view)",romance,book_4_164,0.08604497354497355,0.07652116402116403,0.04212962962962963,0.11382275132275133,0.06858465608465608,0.0587962962962963,0.08525132275132273,0.4688492063492064
921,921,Blood Bond (Anna Strong Chronicles #9),"(5,027 view)",romance,book_4_165,0.0988036303630363,0.14005775577557755,0.0591996699669967,0.17141089108910892,0.117505500550055,0.20083883388338836,0.04132288228822882,0.17086083608360836
922,922,Angel's Blood (Guild Hunter #1),"(24,381 view)",romance,book_4_166,0.05784313725490196,0.2371895424836601,0.13758169934640524,0.10856209150326797,0.0557516339869281,0.11509803921568627,0.08947712418300653,0.1984967320261438
923,923,Archangel's Legion (Guild Hunter #6),"(15,727 view)",romance,book_4_167,0.1607380762057021,0.1178390620836664,0.05708766320277112,0.17539301891819878,0.09838795630162536,0.08320010658140155,0.0605515587529976,0.2468025579536371
924,924,A Quick Bite (Argeneau #1),"(16,242 view)",romance,book_4_168,0.07060723514211886,0.045542635658914726,0.02409560723514212,0.16208010335917314,0.05096899224806201,0.1943798449612403,0.10781653746770026,0.3445090439276486
925,925,Love Bites (Argeneau #2),"(10,064 view)",romance,book_4_169,0.1834546925566343,0.08555825242718447,0.07827669902912622,0.11980852211434735,0.09014293419633224,0.16673408845738946,0.05966828478964401,0.216356526429342
926,926,Single White Vampire (Argeneau #3),"(9,095 view)",romance,book_4_170,0.11601681957186545,0.13538481141692152,0.21642456676860347,0.11142966360856267,0.2426732925586137,0.04415137614678899,0.03089959225280326,0.10301987767584098
